date,pm25,pm10,so2,co,temp_mean,temp_min,temp_max,precip,wind_speed_max,wind_speed_mean,wind_dir,pressure,month,day_of_week,month_sin,month_cos,is_heating_season,pm25_lag1,pm25_lag3,pm25_lag7,pm10_lag1,pm25_roll7_mean,pm25_roll7_std,wind_dir_sin,wind_dir_cos,wind_from_mountains,heating_intensity,is_stagnation,ventilation,inversion_potential
2022-08-11,22.16,32.28,109.62,387.5,24.5,18.8,30.0,0.0,13.2,9.24,226.0,1005.7,8,3,-0.8660254037844385,-0.5000000000000004,0,,,,,,,-0.7193398003386509,-0.6946583704589975,0,0.0,0,277.2,107.67665952890793
2022-08-12,21.49,31.38,107.23,292.92,24.5,18.9,29.9,0.3,13.7,9.59,244.0,1005.7,8,4,-0.8660254037844385,-0.5000000000000004,0,22.16,,,32.28,,,-0.8987940462991668,-0.43837114678907774,0,0.0,0,286.741,103.7874097007224
2022-08-13,24.64,35.35,136.78,471.25,24.6,18.5,30.0,0.0,8.2,5.74,343.0,1005.7,8,5,-0.8660254037844385,-0.5000000000000004,0,21.49,,,31.38,,,-0.29237170472273627,0.9563047559630357,0,0.0,0,172.20000000000002,172.20890410958904
2022-08-14,12.98,18.73,65.88,406.46,26.7,20.2,33.2,0.0,11.3,7.91,40.0,1005.7,8,6,-0.8660254037844385,-0.5000000000000004,0,24.64,22.16,,35.35,,,0.6427876096865393,0.766044443118978,0,0.0,0,262.612,125.55555555555556
2022-08-15,19.09,27.51,100.4,497.46,27.7,20.8,33.5,0.0,9.2,6.44,260.0,1005.7,8,0,-0.8660254037844385,-0.5000000000000004,0,12.98,21.49,,18.73,,,-0.984807753012208,-0.17364817766693033,0,0.0,0,215.74,153.77675840978594
2022-08-16,22.74,32.7,138.7,372.08,24.2,18.6,29.6,0.0,12.7,8.89,300.0,1005.7,8,1,-0.8660254037844385,-0.5000000000000004,0,19.09,24.64,,27.51,,,-0.8660254037844386,0.5000000000000001,0,0.0,0,263.144,111.86874304783092
2022-08-17,20.98,30.14,126.79,321.5,21.4,15.8,27.0,0.0,10.1,7.07,323.0,1005.7,8,2,-0.8660254037844385,-0.5000000000000004,0,22.74,12.98,,32.7,,,-0.6018150231520483,0.7986355100472928,0,0.0,0,190.89000000000001,140.26499302649933
2022-08-18,23.34,33.42,149.17,377.38,21.2,15.4,26.4,0.0,8.5,5.95,302.0,1005.7,8,3,-0.8660254037844385,-0.5000000000000004,0,20.98,19.09,22.16,30.14,20.58285714285714,3.7553016491608866,-0.8480480961564261,0.5299192642332047,0,0.0,0,157.07999999999998,166.2314049586777
2022-08-19,18.22,26.16,130.4,399.46,21.4,16.5,27.0,0.0,13.9,9.73,343.0,1005.7,8,4,-0.8660254037844385,-0.5000000000000004,0,23.34,22.74,21.49,33.42,20.75142857142857,3.862841909662835,-0.29237170472273627,0.9563047559630357,0,0.0,0,262.71000000000004,102.30925737538149
2022-08-20,13.78,20.1,83.17,403.12,16.4,13.4,21.0,0.0,14.7,10.29,295.0,1005.7,8,5,-0.8660254037844385,-0.5000000000000004,0,18.22,20.98,24.64,26.16,20.284285714285712,3.9552575017009834,-0.9063077870366498,0.4226182617406996,0,1.6000000000000014,0,216.08999999999997,96.79499518768047
2022-08-21,21.84,31.8,106.0,538.12,16.5,13.9,19.6,0.0,7.0,4.9,348.0,1005.7,8,6,-0.8660254037844385,-0.5000000000000004,0,13.78,23.34,12.98,20.1,18.732857142857142,4.089607618854219,-0.20791169081775987,0.9781476007338056,0,1.5,0,96.04000000000002,201.14000000000001
2022-08-22,16.84,24.21,79.87,518.25,18.6,11.5,24.5,0.0,14.5,10.15,47.0,1005.7,8,0,-0.8660254037844385,-0.5000000000000004,0,21.84,18.22,19.09,31.8,19.99857142857143,3.3089294772953814,0.7313537016191705,0.6819983600624985,0,0.0,0,248.675,98.11707317073171
2022-08-23,19.48,29.07,94.33,500.21,20.0,13.4,26.0,0.0,8.4,5.88,291.0,1005.7,8,1,-0.8660254037844385,-0.5000000000000004,0,16.84,13.78,22.74,24.21,19.677142857142858,3.514776969148561,-0.9335804264972021,0.35836794954529955,0,0.0,0,152.88,168.17725752508363
2022-08-24,22.6,33.08,113.63,591.67,21.6,15.1,27.0,0.0,8.3,5.81,248.0,1005.7,8,2,-0.8660254037844385,-0.5000000000000004,0,19.48,21.84,20.98,29.07,19.211428571428574,3.247088072778586,-0.9271838545667873,-0.3746065934159123,0,0.0,0,156.86999999999998,170.16920473773268
2022-08-25,19.69,28.71,88.92,572.29,20.3,16.6,25.0,0.1,7.8,5.46,193.0,1005.7,8,3,-0.8660254037844385,-0.5000000000000004,0,22.6,16.84,23.34,33.08,19.442857142857143,3.445797993139443,-0.22495105434386498,-0.9743700647852352,1,0.0,0,136.5,180.8812949640288
2022-08-26,20.79,30.21,79.3,735.67,19.5,15.9,23.9,0.5,16.2,11.34,225.0,1005.7,8,4,-0.8660254037844385,-0.5000000000000004,0,19.69,19.48,18.22,28.71,18.92142857142857,3.005863317869641,-0.7071067811865475,-0.7071067811865477,1,0.0,0,271.02599999999995,87.91083916083917
2022-08-27,15.98,23.0,56.26,734.46,20.4,13.2,26.9,0.0,8.1,5.67,63.0,1005.7,8,5,-0.8660254037844385,-0.5000000000000004,0,20.79,22.6,13.78,30.21,19.28857142857143,3.06233259989521,0.8910065241883678,0.4539904997395468,0,0.0,0,152.523,174.2980935875217
2022-08-28,14.92,21.87,61.59,678.04,22.0,14.8,28.6,0.0,8.7,6.09,162.0,1005.7,8,6,-0.8660254037844385,-0.5000000000000004,0,15.98,19.69,21.84,23.0,19.602857142857143,2.4555428068332428,0.3090169943749475,-0.9510565162951535,1,0.0,0,174.174,162.47172859450728
2022-08-29,17.56,25.51,76.47,680.92,20.9,16.6,24.2,0.0,12.3,8.61,234.0,1005.7,8,0,-0.8660254037844385,-0.5000000000000004,0,14.92,20.79,16.84,21.87,18.61428571428571,2.7767358363304737,-0.8090169943749473,-0.5877852522924732,0,0.0,0,208.36199999999997,115.46498277841563
2022-08-30,19.25,27.82,74.57,746.75,21.8,16.0,27.7,0.0,13.0,9.1,196.0,1005.7,8,1,-0.8660254037844385,-0.5000000000000004,0,17.56,15.98,19.48,25.51,18.717142857142857,2.712653770054422,-0.275637355816999,-0.9612616959383189,1,0.0,0,252.07,109.31521739130436
2022-08-31,16.53,23.78,62.94,754.17,22.3,15.2,29.5,0.0,10.1,7.07,89.0,1005.7,8,2,-0.8660254037844385,-0.5000000000000004,0,19.25,14.92,22.6,27.82,18.684285714285714,2.703250248268165,0.9998476951563913,0.017452406437283376,0,0.0,0,208.565,140.26499302649933
2022-09-01,16.78,24.19,68.85,739.21,23.0,16.2,30.5,0.0,10.5,7.35,87.0,1005.7,9,3,-1.0,-1.8369701987210297e-16,0,16.53,17.56,19.69,23.78,17.81714285714286,2.15599717289327,0.9986295347545738,0.052335956242943966,0,0.0,0,224.17499999999998,134.99328859060404
2022-09-02,14.31,21.03,89.62,431.79,23.7,17.0,31.2,0.0,12.7,8.89,73.0,1005.7,9,4,-1.0,-1.8369701987210297e-16,0,16.78,19.25,20.79,24.19,17.40142857142857,2.010318619617523,0.9563047559630354,0.29237170472273677,0,0.0,0,277.368,111.86874304783092
2022-09-03,15.52,23.67,100.73,265.12,24.1,18.0,31.0,0.0,9.2,6.44,107.0,1005.7,9,5,-1.0,-1.8369701987210297e-16,0,14.31,16.53,15.98,21.03,16.475714285714286,1.6494530117875923,0.9563047559630355,-0.29237170472273666,0,0.0,0,199.64000000000001,153.77675840978594
2022-09-04,16.03,24.0,105.16,284.46,24.1,18.0,30.7,0.0,9.3,6.51,239.0,1005.7,9,6,-1.0,-1.8369701987210297e-16,0,15.52,16.78,14.92,23.67,16.41,1.681348665010697,-0.8571673007021121,-0.5150380749100544,0,0.0,0,199.857,152.1482602118003
2022-09-05,15.58,23.08,81.03,445.96,24.9,18.8,31.4,0.0,8.0,5.6,274.0,1005.7,9,0,-1.0,-1.8369701987210297e-16,0,16.03,14.31,17.56,24.0,16.568571428571428,1.5657738083923691,-0.9975640502598243,0.06975647374412522,0,0.0,0,175.83999999999997,176.43859649122808
2022-09-06,64.0,23.0,2.0,9.0,26.1,19.3,33.2,0.0,18.5,7.1,198.0,1005.7,9,1,-1.0,-1.8369701987210297e-16,0,15.58,15.52,19.25,23.08,16.285714285714285,1.5353702826229962,-0.30901699437494773,-0.9510565162951535,1,0.0,0,235.72,139.68055555555557
2022-09-07,61.0,21.0,2.0,8.0,26.8,20.6,34.4,0.0,11.3,6.9,166.0,1009.8,9,2,-1.0,-1.8369701987210297e-16,0,64.0,16.03,16.53,23.0,22.678571428571427,18.23883167728627,0.24192189559966773,-0.9702957262759965,1,0.0,0,237.36,144.25714285714284
2022-09-08,67.0,17.0,1.0,9.0,25.0,20.0,30.7,0.0,11.6,7.2,260.0,1012.9,9,3,-1.0,-1.8369701987210297e-16,0,61.0,15.58,16.78,21.0,29.03142857142857,22.891575181400572,-0.984807753012208,-0.17364817766693033,0,0.0,0,221.04,138.75342465753423
2022-09-09,72.0,25.0,2.0,4.0,21.2,15.5,26.3,0.0,9.5,6.8,286.0,1016.4,9,4,-1.0,-1.8369701987210297e-16,0,67.0,64.0,14.31,17.0,36.205714285714286,26.062001622504535,-0.9612616959383188,0.2756373558169994,0,0.0,0,178.84,147.30434782608697
2022-09-10,78.0,35.0,2.0,7.0,24.4,15.7,31.1,0.0,11.6,6.4,25.0,1010.9,9,5,-1.0,-1.8369701987210297e-16,0,72.0,61.0,15.52,25.0,44.44714285714286,27.08544548540522,0.42261826174069944,0.9063077870366499,0,0.0,0,199.04000000000002,155.52307692307693
2022-09-11,73.0,24.0,1.0,3.0,19.2,13.4,25.6,2.6,19.9,8.5,236.0,1011.7,9,6,-1.0,-1.8369701987210297e-16,0,78.0,67.0,16.03,35.0,53.37285714285714,26.245838218840046,-0.8290375725550414,-0.5591929034707472,0,0.0,0,217.60000000000002,117.63953488372093
2022-09-12,73.0,23.0,1.0,4.0,16.3,12.8,20.4,0.3,9.3,5.4,57.0,1019.1,9,0,-1.0,-1.8369701987210297e-16,0,73.0,72.0,15.58,24.0,61.51142857142857,21.056058058249704,0.8386705679454239,0.5446390350150272,0,1.6999999999999993,0,110.16,185.2909090909091
2022-09-13,75.0,26.0,2.0,6.0,16.1,10.5,21.3,0.0,7.4,3.9,302.0,1019.0,9,1,-1.0,-1.8369701987210297e-16,0,73.0,78.0,64.0,23.0,69.71428571428571,5.936168397046761,-0.8480480961564261,0.5299192642332047,0,1.8999999999999986,0,83.07000000000001,254.75
2022-09-14,61.0,18.0,2.0,4.0,15.0,9.8,20.2,0.0,11.2,7.6,286.0,1017.5,9,2,-1.0,-1.8369701987210297e-16,0,75.0,73.0,61.0,26.0,71.28571428571429,5.618845839799316,-0.9612616959383188,0.2756373558169994,0,3.0,0,153.51999999999998,132.14285714285717
2022-09-15,69.0,23.0,2.0,8.0,13.4,8.4,18.7,0.0,8.7,5.4,299.0,1017.6,9,3,-1.0,-1.8369701987210297e-16,0,61.0,73.0,67.0,18.0,71.28571428571429,5.618845839799316,-0.8746197071393961,0.4848096202463365,0,4.6,0,100.98,185.01818181818183
2022-09-16,83.0,25.0,2.0,9.0,15.9,7.8,22.1,0.0,7.5,4.8,313.0,1012.4,9,4,-1.0,-1.8369701987210297e-16,0,69.0,75.0,72.0,23.0,71.57142857142857,5.411627692821799,-0.731353701619171,0.6819983600624979,0,2.0999999999999996,0,106.08,206.61224489795921
2022-09-17,78.0,28.0,2.0,7.0,18.0,13.8,23.6,0.0,9.0,4.8,349.0,1012.7,9,5,-1.0,-1.8369701987210297e-16,0,83.0,61.0,78.0,25.0,73.14285714285714,6.938505396903479,-0.19080899537654467,0.981627183447664,0,0.0,0,113.28,206.67346938775515
2022-09-18,67.0,7.0,2.0,8.0,19.9,14.4,25.6,0.0,7.8,4.2,351.0,1015.3,9,6,-1.0,-1.8369701987210297e-16,0,78.0,69.0,73.0,28.0,73.14285714285714,6.938505396903479,-0.1564344650402311,0.9876883405951377,0,0.0,0,107.52000000000001,236.11627906976742
2022-09-19,71.0,32.0,2.0,9.0,20.3,12.7,26.5,0.0,10.7,4.6,276.0,1014.7,9,0,-1.0,-1.8369701987210297e-16,0,67.0,83.0,73.0,7.0,72.28571428571429,7.319250547114103,-0.9945218953682734,0.10452846326765299,0,0.0,0,121.89999999999999,215.89361702127664
2022-09-20,70.0,34.0,2.0,10.0,21.0,13.9,28.3,0.0,9.3,5.5,274.0,1012.7,9,1,-1.0,-1.8369701987210297e-16,0,71.0,78.0,75.0,32.0,72.0,7.325753658612073,-0.9975640502598243,0.06975647374412522,0,0.0,0,155.65,180.83928571428572
2022-09-21,77.0,27.0,2.0,8.0,21.8,17.0,27.1,0.0,15.1,5.7,237.0,1012.1,9,2,-1.0,-1.8369701987210297e-16,0,70.0,67.0,61.0,34.0,71.28571428571429,7.227592630890089,-0.8386705679454242,-0.544639035015027,0,0.0,0,154.47,174.50000000000003
2022-09-22,63.0,28.0,2.0,8.0,22.2,16.7,27.6,0.0,20.1,6.5,193.0,1013.5,9,3,-1.0,-1.8369701987210297e-16,0,77.0,71.0,69.0,27.0,73.57142857142857,5.826867164470329,-0.22495105434386498,-0.9743700647852352,1,0.0,0,179.4,153.56060606060606
2022-09-23,59.0,24.0,2.0,5.0,21.3,16.6,27.3,0.0,14.9,6.6,93.0,1013.6,9,4,-1.0,-1.8369701987210297e-16,0,63.0,70.0,83.0,28.0,72.71428571428571,6.945365018348333,0.9986295347545738,-0.05233595624294362,0,0.0,0,180.18,151.28358208955225
2022-09-24,66.0,27.0,2.0,8.0,20.9,15.1,27.7,0.0,9.5,5.5,102.0,1011.9,9,5,-1.0,-1.8369701987210297e-16,0,59.0,77.0,78.0,24.0,69.28571428571429,6.94536501834832,0.9781476007338057,-0.20791169081775912,0,0.0,0,152.35,180.69642857142858
2022-09-25,62.0,17.0,2.0,7.0,21.4,15.4,28.3,0.0,7.4,5.2,114.0,1011.3,9,6,-1.0,-1.8369701987210297e-16,0,66.0,63.0,67.0,27.0,67.57142857142857,5.826867164470304,0.913545457642601,-0.4067366430758001,0,0.0,0,147.16,190.81132075471697
2022-09-26,61.0,26.0,2.0,6.0,22.6,16.2,29.2,0.0,12.5,5.5,186.0,1013.1,9,0,-1.0,-1.8369701987210297e-16,0,62.0,59.0,71.0,17.0,66.85714285714286,6.202917900165347,-0.10452846326765305,-0.9945218953682734,1,0.0,0,160.6,180.9107142857143
2022-09-27,62.0,20.0,2.0,4.0,19.3,14.3,24.4,0.0,13.8,7.8,326.0,1016.4,9,1,-1.0,-1.8369701987210297e-16,0,61.0,66.0,70.0,26.0,65.42857142857143,6.241184258807144,-0.5591929034707473,0.8290375725550414,0,0.0,0,190.32,128.65822784810126
2022-09-28,56.0,15.0,3.0,5.0,16.2,11.9,20.6,0.0,10.3,5.8,268.0,1015.6,9,2,-1.0,-1.8369701987210297e-16,0,62.0,62.0,77.0,20.0,64.28571428571429,5.992058236095753,-0.9993908270190957,-0.03489949670250165,0,1.8000000000000007,0,119.48,172.13559322033902
2022-09-29,60.0,22.0,2.0,4.0,12.0,7.8,15.0,0.0,10.0,5.9,344.0,1016.9,9,3,-1.0,-1.8369701987210297e-16,0,56.0,61.0,63.0,15.0,61.285714285714285,3.1471831698778967,-0.2756373558169998,0.9612616959383187,0,6.0,0,88.5,169.48333333333332
2022-09-30,61.0,19.0,2.0,4.0,6.8,3.9,9.4,0.0,8.6,5.9,331.0,1021.5,9,4,-1.0,-1.8369701987210297e-16,0,60.0,62.0,59.0,22.0,60.857142857142854,3.078342163598976,-0.4848096202463369,0.8746197071393959,0,11.2,0,55.46000000000001,170.25
2022-10-01,60.0,20.0,2.0,3.0,4.0,-0.4,8.6,0.0,8.3,6.0,295.0,1027.4,10,5,-0.8660254037844386,0.5000000000000001,1,61.0,56.0,66.0,19.0,61.142857142857146,2.9680841985234485,-0.9063077870366498,0.4226182617406996,0,14.0,0,51.599999999999994,168.42622950819674
2022-10-02,80.0,35.0,2.0,7.0,7.3,-0.3,13.9,0.0,11.5,6.4,350.0,1023.5,10,6,-0.8660254037844386,0.5000000000000001,1,60.0,60.0,62.0,20.0,60.285714285714285,2.0586634591637187,-0.17364817766693127,0.9848077530122079,0,10.7,0,88.96000000000001,157.46153846153848
2022-10-03,91.0,18.0,1.0,6.0,11.2,2.8,18.0,0.6,12.1,6.4,333.0,1017.3,10,0,-0.8660254037844386,0.5000000000000001,1,80.0,61.0,61.0,35.0,62.857142857142854,7.7980461533338445,-0.45399049973954697,0.8910065241883678,0,6.800000000000001,0,115.2,156.5076923076923
2022-10-04,64.0,22.0,1.0,5.0,13.9,8.1,19.9,0.0,8.3,6.6,21.0,1020.9,10,1,-0.8660254037844386,0.5000000000000001,1,91.0,60.0,62.0,18.0,67.14285714285714,13.06941176218445,0.35836794954530027,0.9335804264972017,0,4.1,0,131.33999999999997,152.37313432835822
2022-10-05,63.0,33.0,2.0,11.0,12.6,9.5,16.3,0.8,6.4,4.2,118.0,1026.8,10,2,-0.8660254037844386,0.5000000000000001,1,64.0,80.0,56.0,22.0,67.42857142857143,12.95964432198594,0.8829475928589271,-0.46947156278589053,0,5.4,0,68.46000000000001,238.7906976744186
2022-10-06,67.0,46.0,2.0,11.0,13.2,7.4,18.3,0.0,7.9,4.8,56.0,1025.8,10,3,-0.8660254037844386,0.5000000000000001,1,63.0,91.0,60.0,33.0,68.42857142857143,12.177262183500684,0.8290375725550417,0.5591929034707468,0,4.800000000000001,0,87.84,209.34693877551024
2022-10-07,83.0,39.0,2.0,9.0,15.5,9.4,20.4,0.0,7.8,4.6,317.0,1021.4,10,4,-0.8660254037844386,0.5000000000000001,1,67.0,64.0,61.0,46.0,69.42857142857143,11.645559137244089,-0.6819983600624983,0.7313537016191707,0,2.5,0,93.83999999999999,217.31914893617025
2022-10-08,80.0,21.0,2.0,5.0,16.8,10.4,23.0,0.0,8.8,5.5,153.0,1020.2,10,5,-0.8660254037844386,0.5000000000000001,1,83.0,63.0,60.0,39.0,72.57142857142857,11.956269524913823,0.45399049973954686,-0.8910065241883678,1,1.1999999999999993,0,126.5,182.17857142857144
2022-10-09,64.0,20.0,2.0,7.0,14.6,8.4,19.1,0.0,8.1,5.5,284.0,1023.4,10,6,-0.8660254037844386,0.5000000000000001,1,80.0,67.0,80.0,21.0,75.42857142857143,10.783585409580468,-0.9702957262759966,0.24192189559966742,0,3.4000000000000004,0,105.05000000000001,182.75
2022-10-10,58.0,24.0,1.0,9.0,9.0,5.9,13.6,0.0,8.9,5.9,7.0,1030.1,10,0,-0.8660254037844386,0.5000000000000001,1,64.0,83.0,91.0,20.0,73.14285714285714,11.334733807028403,0.12186934340514748,0.992546151641322,0,9.0,0,80.24000000000001,171.6833333333333
2022-10-11,56.0,44.0,3.0,12.0,9.9,3.8,15.6,0.0,9.6,6.0,12.0,1025.7,10,1,-0.8660254037844386,0.5000000000000001,1,58.0,80.0,64.0,24.0,68.42857142857143,9.360504666899596,0.20791169081775931,0.9781476007338057,0,8.1,0,93.6,168.14754098360658
2022-10-12,96.0,37.0,2.0,12.0,12.5,4.2,17.7,0.0,9.7,4.0,304.0,1019.2,10,2,-0.8660254037844386,0.5000000000000001,1,56.0,64.0,63.0,44.0,67.28571428571429,10.419761445034618,-0.8290375725550421,0.5591929034707462,0,5.5,0,70.8,248.58536585365857
2022-10-13,69.0,29.0,2.0,10.0,14.7,6.7,21.0,0.0,7.6,5.1,116.0,1020.4,10,3,-0.8660254037844386,0.5000000000000001,1,96.0,58.0,67.0,37.0,72.0,14.7309198626563,0.8987940462991669,-0.4383711467890775,0,3.3000000000000007,0,107.1,196.23076923076925
2022-10-14,70.0,60.0,2.0,12.0,15.8,9.0,20.8,0.0,6.1,3.2,91.0,1021.8,10,4,-0.8660254037844386,0.5000000000000001,1,69.0,56.0,83.0,29.0,72.28571428571429,14.636874503735323,0.9998476951563913,-0.017452406437283477,0,2.1999999999999993,0,66.56,309.63636363636357
2022-10-15,88.0,42.0,2.0,10.0,16.7,11.8,21.5,0.0,7.1,4.0,4.0,1020.5,10,5,-0.8660254037844386,0.5000000000000001,1,70.0,96.0,80.0,60.0,70.42857142857143,13.85468804962359,0.0697564737441253,0.9975640502598242,0,1.3000000000000007,0,86.0,248.90243902439028
2022-10-16,93.0,28.0,3.0,7.0,16.3,8.3,23.1,0.0,8.7,4.7,240.0,1020.0,10,6,-0.8660254037844386,0.5000000000000001,1,88.0,69.0,64.0,42.0,71.57142857142857,15.053871515960587,-0.8660254037844385,-0.5000000000000004,0,1.6999999999999993,0,108.57000000000001,212.5
2022-10-17,76.0,20.0,1.0,6.0,13.5,9.8,18.1,0.4,9.7,6.2,310.0,1023.3,10,0,-0.8660254037844386,0.5000000000000001,1,93.0,70.0,58.0,28.0,75.71428571428571,16.539994817757076,-0.7660444431189781,0.6427876096865393,0,4.5,0,112.22000000000001,162.42857142857142
2022-10-18,61.0,21.0,1.0,5.0,9.2,7.6,10.5,15.1,10.7,4.7,249.0,1023.8,10,1,-0.8660254037844386,0.5000000000000001,1,76.0,88.0,56.0,20.0,78.28571428571429,14.614083227196671,-0.9335804264972016,-0.3583679495453007,0,8.8,0,49.35,213.29166666666666
2022-10-19,53.0,19.0,1.0,6.0,8.2,5.8,11.2,2.2,11.5,5.4,78.0,1023.2,10,2,-0.8660254037844386,0.5000000000000001,1,61.0,93.0,96.0,21.0,79.0,13.416407864998833,0.9781476007338056,0.20791169081775945,0,9.8,0,60.48,186.03636363636366
2022-10-20,51.0,48.0,4.0,14.0,8.5,5.3,12.5,0.0,11.3,6.7,51.0,1029.9,10,3,-0.8660254037844386,0.5000000000000001,1,53.0,76.0,69.0,19.0,72.85714285714286,14.158961490031407,0.7771459614569708,0.6293203910498375,0,9.5,0,83.75,151.4558823529412
2022-10-21,92.0,34.0,2.0,14.0,10.4,3.3,16.7,0.0,11.5,5.6,47.0,1021.4,10,4,-0.8660254037844386,0.5000000000000001,1,51.0,61.0,70.0,48.0,70.28571428571429,16.428778466604378,0.7313537016191705,0.6819983600624985,0,7.6,0,93.52,179.19298245614036
2022-10-22,60.0,30.0,2.0,4.0,13.7,6.2,21.6,0.0,8.0,4.8,94.0,1018.3,10,5,-0.8660254037844386,0.5000000000000001,1,92.0,53.0,88.0,34.0,73.42857142857143,18.35626271745921,0.9975640502598242,-0.06975647374412533,0,4.300000000000001,0,103.68,207.81632653061226
2022-10-23,91.0,28.0,1.0,3.0,9.6,5.1,12.8,6.6,12.0,7.3,337.0,1026.5,10,6,-0.8660254037844386,0.5000000000000001,1,60.0,51.0,93.0,30.0,69.42857142857143,17.69046016790922,-0.3907311284892747,0.9205048534524399,0,8.4,0,93.44,138.71621621621622
2022-10-24,63.0,42.0,1.0,8.0,5.2,2.4,8.2,0.8,9.2,5.3,21.0,1026.0,10,0,-0.8660254037844386,0.5000000000000001,1,91.0,92.0,76.0,28.0,69.14285714285714,17.257158625032265,0.35836794954530027,0.9335804264972017,0,12.8,0,43.459999999999994,190.00000000000003
2022-10-25,90.0,23.0,1.0,9.0,6.3,3.8,9.8,7.8,10.2,4.9,44.0,1019.8,10,1,-0.8660254037844386,0.5000000000000001,1,63.0,60.0,61.0,42.0,67.28571428571429,17.094972806006353,0.6946583704589973,0.7193398003386512,0,11.7,0,48.02000000000001,203.96
2022-10-26,58.0,8.0,1.0,5.0,8.9,5.0,13.4,1.0,25.4,9.2,216.0,1020.8,10,2,-0.8660254037844386,0.5000000000000001,1,90.0,91.0,53.0,23.0,71.42857142857143,18.751507875876264,-0.587785252292473,-0.8090169943749475,1,9.1,0,123.27999999999999,109.76344086021507
2022-10-27,38.0,29.0,1.0,5.0,7.6,3.5,11.2,10.8,12.6,6.2,57.0,1028.2,10,3,-0.8660254037844386,0.5000000000000001,1,58.0,63.0,51.0,8.0,72.14285714285714,18.013222656598472,0.8386705679454239,0.5446390350150272,0,10.4,0,69.44,163.20634920634922
2022-10-28,63.0,50.0,2.0,14.0,4.6,1.8,7.9,0.0,10.8,6.3,23.0,1031.1,10,4,-0.8660254037844386,0.5000000000000001,1,38.0,90.0,92.0,29.0,70.28571428571429,20.981851568393505,0.3907311284892737,0.9205048534524404,0,13.4,0,49.77,161.109375
2022-10-29,108.0,37.0,1.0,7.0,5.2,-0.7,9.9,0.0,10.7,4.8,27.0,1025.8,10,5,-0.8660254037844386,0.5000000000000001,1,63.0,58.0,60.0,50.0,66.14285714285714,18.72100933379907,0.45399049973954675,0.8910065241883679,0,12.8,0,47.52,209.34693877551024
2022-10-30,61.0,18.0,1.0,5.0,8.4,4.1,13.1,4.0,20.1,7.9,219.0,1019.2,10,6,-0.8660254037844386,0.5000000000000001,1,108.0,38.0,91.0,37.0,73.0,24.110855093366872,-0.6293203910498376,-0.7771459614569708,1,9.6,0,103.49,127.4
2022-10-31,57.0,32.0,1.0,13.0,8.0,6.5,10.2,0.3,6.1,4.3,55.0,1025.2,10,0,-0.8660254037844386,0.5000000000000001,1,61.0,63.0,63.0,18.0,68.71428571428571,23.019660334261314,0.8191520442889918,0.573576436351046,0,10.0,0,43.85999999999999,233.00000000000003
2022-11-01,68.0,37.0,1.0,13.0,7.4,4.0,12.2,0.0,8.2,3.6,360.0,1021.6,11,1,-0.5000000000000004,0.8660254037844384,1,57.0,108.0,90.0,32.0,67.85714285714286,23.37683020591526,-2.4492935982947064e-16,1.0,0,10.6,0,43.92,276.10810810810807
2022-11-02,89.0,35.0,1.0,6.0,9.2,2.8,15.4,1.9,12.6,6.2,269.0,1015.5,11,2,-0.5000000000000004,0.8660254037844384,1,68.0,61.0,58.0,37.0,64.71428571428571,21.289389264093433,-0.9998476951563913,-0.017452406437283498,0,8.8,0,95.48,161.19047619047618
2022-11-03,70.0,53.0,1.0,11.0,7.3,5.1,8.8,8.9,7.1,4.6,23.0,1023.3,11,3,-0.5000000000000004,0.8660254037844384,1,89.0,57.0,38.0,35.0,69.14285714285714,22.82855354907224,0.3907311284892737,0.9205048534524404,0,10.7,0,40.48,217.72340425531917
2022-11-04,101.0,36.0,2.0,9.0,8.2,5.6,10.8,0.0,11.9,5.4,352.0,1016.1,11,4,-0.5000000000000004,0.8660254037844384,1,70.0,68.0,63.0,53.0,73.71428571428571,18.30950832868259,-0.13917310096006588,0.9902680687415703,0,9.8,0,58.32000000000001,184.74545454545455
2022-11-05,79.0,70.0,1.0,13.0,9.4,6.9,11.6,0.5,8.4,5.0,121.0,1021.7,11,5,-0.5000000000000004,0.8660254037844384,1,101.0,89.0,108.0,36.0,79.14285714285714,20.144714537801867,0.8571673007021123,-0.5150380749100543,0,8.6,0,58.0,200.33333333333337
2022-11-06,125.0,69.0,1.0,13.0,7.9,5.4,9.7,0.4,6.7,4.2,7.0,1020.2,11,6,-0.5000000000000004,0.8660254037844384,1,79.0,70.0,61.0,70.0,75.0,15.716233645501775,0.12186934340514748,0.992546151641322,0,10.1,0,40.74,237.25581395348837
2022-11-07,140.0,10.0,1.0,4.0,7.4,4.9,11.2,0.5,12.0,6.9,349.0,1017.4,11,0,-0.5000000000000004,0.8660254037844384,1,125.0,101.0,57.0,69.0,84.14285714285714,23.097103508366427,-0.19080899537654467,0.981627183447664,0,10.6,0,77.28,145.34285714285713
2022-11-08,47.0,13.0,1.0,5.0,4.4,0.8,8.3,16.3,11.3,5.1,245.0,1025.1,11,1,-0.5000000000000004,0.8660254037844384,1,140.0,79.0,68.0,10.0,96.0,27.688746209726965,-0.9063077870366497,-0.42261826174069994,0,13.6,0,42.33,197.13461538461542
