datetime_utc,2812561,2812563,2812565,2812576,2812620,2812632,2812635,2812649,2812651,2812676,2812687,2812689,2812690,2812691,2812716,2812717,2812718,2812726,2812749,2812751,2812753,2812769,2812775,2812784,2812792,2812809,2812826,2812831,2812833
2024-04-26 10:00:00+00:00,1.9849999999999999,9.085,5.7475000000000005,4.86,9.433333333333334,5.456666666666666,10.9025,1973.3674999999998,7.3933333333333335,1991.39,32.5025,14.43,7.193333333333334,8.959999999999999,679.0966666666667,7.575,0.27,7.703333333333333,16.669999999999998,11.620000000000001,12.5,11.432500000000001,9.305,7.433333333333334,10.1475,7.173333333333333,10.323333333333332,2.56,13.585
2024-04-26 11:00:00+00:00,2.9966666666666666,5.956666666666666,10.733333333333334,5.635,3.34,9.47,8.99,1981.0466666666669,6.96,2020.8325,9.66,12.136666666666665,6.2575,10.37,581.89,5.566666666666666,0.32,6.2975,18.985,4.663333333333333,1.6600000000000001,5.923333333333333,1.4233333333333331,3.6925000000000003,6.786666666666666,7.875,10.1075,5.1625,5.593333333333334
2024-04-26 12:00:00+00:00,5.0525,6.2075,8.9125,5.763333333333333,9.283333333333333,8.176666666666668,7.8566666666666665,1995.3,10.41,2036.3666666666668,5.925,12.067499999999999,4.253333333333333,13.909999999999998,120.12333333333333,3.2975,3.633333333333333,6.8933333333333335,16.41,1.6225,0.24500000000000002,3.0725,3.1333333333333333,0.65,7.077500000000001,4.32,12.686666666666667,10.66,4.825
2024-04-26 13:00:00+00:00,7.79,5.886666666666666,12.436666666666667,10.5525,4.4075,10.462499999999999,6.28,2006.8066666666666,11.876666666666665,2058.9325,6.086666666666666,12.57,2.9525,11.620000000000001,144.37,3.4066666666666663,3.6166666666666667,11.0975,15.4875,4.153333333333333,2.5833333333333335,3.313333333333333,6.723333333333334,2.66,10.093333333333334,7.763333333333333,8.333333333333334,6.28,9.923333333333334
2024-04-26 14:00:00+00:00,8.73,10.17,14.02,10.683333333333334,3.4905555555555554,10.714999999999998,7.77,2021.99,16.22,2084.5916666666667,6.26,16.38,3.9094444444444445,10.265,98.53444444444446,5.23,2.79,12.868333333333334,14.609444444444446,7.53,4.33,7.59,4.44,3.8899999999999997,11.356666666666667,8.99,18.95,6.93,9.757777777777779
2024-04-26 15:00:00+00:00,6.952500000000001,8.44,10.5875,10.814166666666667,2.573611111111111,10.9675,8.626249999999999,2040.0916666666667,14.629999999999999,2110.250833333333,8.08,12.625,4.866388888888888,8.91,52.6988888888889,5.605,3.04,14.639166666666666,13.731388888888889,6.33375,2.8200000000000003,6.94625,3.7275,5.119999999999999,12.62,9.787500000000001,14.401250000000001,6.95875,9.592222222222222
2024-04-26 16:00:00+00:00,5.175000000000001,6.71,7.155,10.945,1.6566666666666665,11.219999999999999,9.4825,2058.193333333333,13.04,2135.91,9.9,8.87,5.823333333333333,7.555000000000001,6.863333333333333,5.98,3.29,16.41,12.853333333333333,5.137499999999999,1.31,6.3025,3.0149999999999997,6.349999999999999,13.883333333333333,10.585,9.852500000000001,6.9875,9.426666666666668
2024-04-26 17:00:00+00:00,5.765,9.496666666666668,7.323333333333334,12.786666666666667,5.7175,11.246666666666668,9.063333333333334,2124.3425,17.846666666666668,2191.2166666666667,9.176666666666666,8.834999999999999,6.345,7.755,11.227500000000001,6.68,4.47,12.77,10.523333333333333,7.9799999999999995,6.293333333333334,8.033333333333333,6.359999999999999,9.905000000000001,9.8875,8.756666666666666,9.323333333333332,8.603333333333333,8.872499999999999
2024-04-26 18:00:00+00:00,5.4725,6.4575,6.583333333333333,13.0525,6.566666666666666,6.632499999999999,8.6725,2158.44,11.682500000000001,2236.735,8.5475,8.11,7.656666666666666,9.700000000000001,9.51,7.6825,3.236666666666667,10.396666666666667,11.622499999999999,7.9025,5.6825,8.075,6.6175,11.43,9.663333333333334,16.810000000000002,8.64,7.6175,13.686666666666667
2024-04-26 19:00:00+00:00,4.173333333333333,4.66,6.5,7.603333333333333,6.71,3.8866666666666667,7.22,2212.1775,11.523333333333333,2288.766666666667,9.156666666666666,9.7225,7.4525,5.116666666666666,8.08,5.640000000000001,2.885,14.3,6.9433333333333325,7.456666666666666,5.413333333333334,8.016666666666667,4.446666666666666,8.273333333333333,6.34,14.803333333333333,6.8175,7.2,12.3225
2024-04-26 20:00:00+00:00,8.58,4.32,5.010000000000001,12.5375,4.8999999999999995,2.425,6.39,2262.556666666667,11.61,2367.023333333333,7.12,10.923333333333334,3.9166666666666665,7.505,11.335,4.425,1.9533333333333331,16.87,13.005,6.575,3.9975,8.7975,9.4825,6.39,7.363333333333333,20.59,5.743333333333333,11.046666666666667,15.94
2024-04-26 21:00:00+00:00,9.34,5.26,5.895,15.526666666666666,4.46,3.75,13.25,1796.6333333333332,14.420000000000002,2442.165,6.419999999999999,7.6225000000000005,3.375,11.160000000000002,11.926666666666664,5.613333333333333,2.285,11.695,16.540000000000003,6.196666666666666,2.8666666666666667,4.713333333333334,10.626666666666667,6.676666666666667,10.1275,10.53,10.5025,6.5225,9.5175
2024-04-26 22:00:00+00:00,11.065,6.293333333333333,5.37,13.317499999999999,5.6433333333333335,5.1075,12.4725,1624.415,16.375,2478.0466666666666,6.91,8.203333333333333,6.016666666666667,10.6325,9.44,6.9075,2.92,14.433333333333335,14.43,5.3725000000000005,2.34,5.6075,7.28,7.195,7.853333333333333,10.275,9.09,14.24,8.19
2024-04-26 23:00:00+00:00,4.466666666666667,5.6775,5.085,3.66,6.6575,2.1,7.953333333333333,2386.1,7.656666666666666,2454.8875,12.9725,7.265,6.51,7.883333333333333,8.31,6.956666666666666,1.0175,7.5275,13.673333333333334,7.5825,3.8866666666666667,9.456666666666667,6.8275,10.213333333333333,6.446666666666666,4.346666666666667,8.62,12.004999999999999,8.049999999999999
2024-04-27 00:00:00+00:00,0.9375,3.716666666666667,3.9166666666666665,6.6775,8.423333333333334,1.07,8.5,2357.4825,4.683333333333334,2440.3633333333332,10.396666666666667,5.583333333333333,5.180000000000001,3.3975,8.165,6.37,0.0,14.173333333333332,3.7699999999999996,8.076666666666666,3.15,8.8975,4.36,9.195,7.355,7.6049999999999995,9.465,4.12,8.2425
2024-04-27 01:00:00+00:00,0.0,1.1725,2.185,2.17,5.52,3.4799999999999995,4.6000000000000005,2332.5933333333337,1.2375,2410.6125,7.3725000000000005,4.6175,3.71,0.42,7.56,5.580000000000001,0.0,10.7125,5.615,6.7275,5.603333333333334,6.426666666666667,4.17,7.97,4.116666666666667,5.513333333333333,3.4,0.06666666666666667,4.239999999999999
2024-04-27 02:00:00+00:00,0.0475,0.5433333333333333,1.4433333333333334,5.0175,6.3566666666666665,1.0466666666666666,6.4,2275.3075,7.0200000000000005,2354.78,9.463333333333333,5.866666666666667,5.883333333333333,1.9666666666666668,7.383333333333333,6.995,0.0,5.796666666666667,4.49,6.5,6.4825,6.1625,5.890000000000001,8.22,4.404999999999999,4.275,6.445,0.4175,6.265
2024-04-27 03:00:00+00:00,0.27999999999999997,6.466666666666668,3.455,3.8699999999999997,8.712499999999999,3.0225,8.093333333333334,2185.9866666666667,13.7025,2245.633333333333,7.435,6.6325,7.3566666666666665,8.345,8.215,7.736666666666667,1.1533333333333333,8.97,12.989999999999998,8.6825,5.553333333333334,10.036666666666667,8.5725,8.856666666666667,9.473333333333334,3.91,6.43,2.716666666666667,5.623333333333334
2024-04-27 04:00:00+00:00,4.3475,4.577500000000001,4.55,4.6225,11.303333333333333,5.03,11.795,2011.0766666666666,5.38,2098.35,9.729999999999999,8.426666666666668,8.21,3.7533333333333334,9.953333333333333,7.84,9.030000000000001,8.433333333333334,16.756666666666668,11.346666666666666,8.66,11.6625,11.549999999999999,10.685,7.18,5.9825,11.41,4.7275,6.93
2024-04-27 05:00:00+00:00,8.573333333333332,6.66,5.1433333333333335,11.716666666666667,12.6225,5.2525,10.943333333333333,1889.8975,5.7725,2020.0266666666666,14.753333333333336,6.655,8.703333333333333,6.185,12.8375,12.31,6.260000000000001,15.3125,9.493333333333334,13.8025,12.246666666666668,13.016666666666666,12.2375,14.476666666666667,8.73,11.576666666666668,11.936666666666667,9.083333333333334,6.516666666666667
2024-04-27 06:00:00+00:00,5.234999999999999,7.9433333333333325,6.5925,14.79,15.836666666666666,7.44,12.655000000000001,1799.0766666666668,8.706666666666667,1967.2925,14.27,8.196666666666667,13.2175,7.536666666666666,15.790000000000001,13.7775,4.53,21.003333333333334,17.689999999999998,16.383333333333336,14.815,16.395,15.846666666666666,16.47,11.305,12.997499999999999,13.636666666666668,5.5,10.2975
